ID	Name_submitted	Overall_score	Name_matched_id	Name_matched	Name_score	Name_matched_rank	Author_submitted	Author_matched	Author_score	Canonical_author	Name_matched_accepted_family	Genus_submitted	Genus_matched	Genus_score	Specific_epithet_submitted	Specific_epithet_matched	Specific_epithet_score	Family_submitted	Family_matched	Family_score	Infraspecific_rank	Infraspecific_epithet_matched	Infraspecific_epithet_score	Infraspecific_rank_2	Infraspecific_epithet_2_matched	Infraspecific_epithet_2_score	Annotations	Unmatched_terms	Name_matched_url	Name_matched_lsid	Phonetic	Taxonomic_status	Accepted_name	Accepted_species	Accepted_name_author	Accepted_name_id	Accepted_name_rank	Accepted_name_url	Accepted_name_lsid	Accepted_family	Overall_score_order	Highertaxa_score_order	Source	Warnings
67	"'rubiaceae ixora heterodoxa'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'ixora heterodoxa"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Rubiaceae			1148444	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
67	"'rubiaceae ixora heterodoxa'"	0.9	1148444	Rubiaceae	1	family												Rubiaceae	Rubiaceae	1								"'ixora heterodoxa"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24966		Y	Accepted	Rubiaceae			1148444	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=24966			4	4	ncbi	0
67	"'rubiaceae ixora heterodoxa'"	0.76164033994183	1655316	Ruppiaceae	0.86164033994183	family				Horan.	Ruppiaceae							Rubiaceae	Ruppiaceae	0.8								"'ixora heterodoxa"	http://www.tropicos.org/Name/42000331			Accepted	Ruppiaceae		Horan.	1655316	family	http://www.tropicos.org/Name/42000331		Ruppiaceae	5	5	tropicos	0
67	"'rubiaceae ixora heterodoxa'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'ixora heterodoxa"	http://www.theplantlist.org/tpl1.1/search?q=Ruppiaceae			Accepted	Ruppiaceae			1148445	family	http://www.theplantlist.org/tpl1.1/search?q=Ruppiaceae			6	6	tpl	0
67	"'rubiaceae ixora heterodoxa'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'ixora heterodoxa"	http://plants.usda.gov/java/nameSearch			Accepted	Ruppiaceae			1148445	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
67	"'rubiaceae ixora heterodoxa'"	0.76164033994183	1148445	Ruppiaceae	0.86164033994183	family												Rubiaceae	Ruppiaceae	0.8								"'ixora heterodoxa"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=55436			Accepted	Ruppiaceae			1148445	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=55436			8	8	ncbi	0
67	"'rubiaceae ixora heterodoxa'"	0.76164033994183	1895967	Rumicaceae	0.86164033994183	family				Martinov	Rumicaceae							Rubiaceae	Rumicaceae	0.8								"'ixora heterodoxa"	http://www.tropicos.org/Name/100353168			"No opinion"									9	9	tropicos	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	2006164	Ruscaceae	0.82523657116296	family												Rubiaceae	Ruscaceae	0.77777777777778								"'ixora heterodoxa"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=50244			Accepted	Ruscaceae			2006164	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=50244			10	10	ncbi	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	1655250	Rutaceae	0.82523657116296	family				Juss.	Rutaceae							Rubiaceae	Rutaceae	0.77777777777778								"'ixora heterodoxa"	http://www.tropicos.org/Name/42000265			Accepted	Rutaceae		Juss.	1655250	family	http://www.tropicos.org/Name/42000265		Rutaceae	11	11	tropicos	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'ixora heterodoxa"	http://www.theplantlist.org/tpl1.1/search?q=Rutaceae			Accepted	Rutaceae			1148446	family	http://www.theplantlist.org/tpl1.1/search?q=Rutaceae			12	12	tpl	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'ixora heterodoxa"	http://plants.usda.gov/java/nameSearch			Accepted	Rutaceae			1148446	family	http://plants.usda.gov/java/nameSearch			13	13	usda	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	1148446	Rutaceae	0.82523657116296	family												Rubiaceae	Rutaceae	0.77777777777778								"'ixora heterodoxa"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=23513			Accepted	Rutaceae			1148446	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=23513			14	14	ncbi	0
67	"'rubiaceae ixora heterodoxa'"	0.72523657116296	1655454	Ruscaceae	0.82523657116296	family				"M. Roem."	Ruscaceae							Rubiaceae	Ruscaceae	0.77777777777778								"'ixora heterodoxa"	http://www.tropicos.org/Name/42000473			Synonym	Asparagaceae		Juss.	1793067	family	http://www.tropicos.org/Name/50304834		Asparagaceae	15	15	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.9	1794146	Asteraceae	1	family				"Bercht. & J. Presl"	Asteraceae							Asteraceae	Asteraceae	1								"'Heterotheca rutteri"	http://www.tropicos.org/Name/50307371		Y	Accepted	Asteraceae		"Bercht. & J. Presl"	1794146	family	http://www.tropicos.org/Name/50307371		Asteraceae	1	1	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Heterotheca rutteri"	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx		Y	Accepted	Asteraceae			1303857	family	http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx			2	2	gcc	0
68	"'Asteraceae Heterotheca rutteri'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Heterotheca rutteri"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Asteraceae			1303857	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
68	"'Asteraceae Heterotheca rutteri'"	0.9	1303857	Asteraceae	1	family												Asteraceae	Asteraceae	1								"'Heterotheca rutteri"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210		Y	Accepted	Asteraceae			1303857	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4210			4	4	ncbi	0
68	"'Asteraceae Heterotheca rutteri'"	0.9	1655307	Asteraceae	1	family				Martinov	Asteraceae							Asteraceae	Asteraceae	1								"'Heterotheca rutteri"	http://www.tropicos.org/Name/42000322		Y	"No opinion"									5	5	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.80498550860639	2065046	Asterinaceae	0.90498550860639	family												Asteraceae	Asterinaceae	0.83333333333333								"'Heterotheca rutteri"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			Accepted	Asterinaceae			2065046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=281108			6	6	ncbi	0
68	"'Asteraceae Heterotheca rutteri'"	0.78687132927296	1801745	Asteliaceae	0.88687132927296	family				Dumort.	Asteliaceae							Asteraceae	Asteliaceae	0.81818181818182								"'Heterotheca rutteri"	http://www.tropicos.org/Name/50324411			Accepted	Asteliaceae		Dumort.	1801745	family	http://www.tropicos.org/Name/50324411		Asteliaceae	7	7	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Heterotheca rutteri"	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			Accepted	Asteliaceae			1147962	family	http://www.theplantlist.org/tpl1.1/search?q=Asteliaceae			8	8	tpl	0
68	"'Asteraceae Heterotheca rutteri'"	0.78687132927296	1147962	Asteliaceae	0.88687132927296	family												Asteraceae	Asteliaceae	0.81818181818182								"'Heterotheca rutteri"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			Accepted	Asteliaceae			1147962	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=51510			9	9	ncbi	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1655243	Aceraceae	0.86164033994183	family				Juss.	Aceraceae							Asteraceae	Aceraceae	0.8								"'Heterotheca rutteri"	http://www.tropicos.org/Name/42000258			Accepted	Aceraceae		Juss.	1655243	family	http://www.tropicos.org/Name/42000258		Aceraceae	10	10	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Heterotheca rutteri"	http://plants.usda.gov/java/nameSearch			Accepted	Aceraceae			1998001	family	http://plants.usda.gov/java/nameSearch			11	11	usda	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1998001	Aceraceae	0.86164033994183	family												Asteraceae	Aceraceae	0.8								"'Heterotheca rutteri"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			Accepted	Aceraceae			1998001	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=910345			12	12	ncbi	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1896125	Asaraceae	0.86164033994183	family				Vent.	Asaraceae							Asteraceae	Asaraceae	0.8								"'Heterotheca rutteri"	http://www.tropicos.org/Name/100353347			"No opinion"									13	13	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1896126	Ascyraceae	0.86164033994183	family				Plenck	Ascyraceae							Asteraceae	Ascyraceae	0.8								"'Heterotheca rutteri"	http://www.tropicos.org/Name/100353348			"No opinion"									14	14	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1578218	Astomaceae	0.86164033994183	family				Schimp.	Astomaceae							Asteraceae	Astomaceae	0.8								"'Heterotheca rutteri"	http://www.tropicos.org/Name/35002616			"No opinion"									15	15	tropicos	0
68	"'Asteraceae Heterotheca rutteri'"	0.76164033994183	1896139	Avetraceae	0.86164033994183	family				Takht.	Avetraceae							Asteraceae	Avetraceae	0.8								"'Heterotheca rutteri"	http://www.tropicos.org/Name/100353361			"No opinion"									16	16	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.9	1655056	Cactaceae	1	family				Juss.	Cactaceae							Cactaceae	Cactaceae	1								"'Echinopsis huascha"	http://www.tropicos.org/Name/42000071		Y	Accepted	Cactaceae		Juss.	1655056	family	http://www.tropicos.org/Name/42000071		Cactaceae	1	1	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.9	1148008	Cactaceae	1	family												Cactaceae	Cactaceae	1								"'Echinopsis huascha"	http://www.theplantlist.org/tpl1.1/search?q=Cactaceae		Y	Accepted	Cactaceae			1148008	family	http://www.theplantlist.org/tpl1.1/search?q=Cactaceae			2	2	tpl	0
69	"'Cactaceae Echinopsis huascha'"	0.9	1148008	Cactaceae	1	family												Cactaceae	Cactaceae	1								"'Echinopsis huascha"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Cactaceae			1148008	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
69	"'Cactaceae Echinopsis huascha'"	0.9	1148008	Cactaceae	1	family												Cactaceae	Cactaceae	1								"'Echinopsis huascha"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3593		Y	Accepted	Cactaceae			1148008	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3593			4	4	ncbi	0
69	"'Cactaceae Echinopsis huascha'"	0.76164033994183	1897028	Cacaoaceae	0.86164033994183	family				"T. Post & Kuntze"	Cacaoaceae							Cactaceae	Cacaoaceae	0.8								"'Echinopsis huascha"	http://www.tropicos.org/Name/100354511			"No opinion"									5	5	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.76164033994183	1896204	Calthaceae	0.86164033994183	family				Martinov	Calthaceae							Cactaceae	Calthaceae	0.8								"'Echinopsis huascha"	http://www.tropicos.org/Name/100353430			"No opinion"									6	6	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1655352	Cannaceae	0.82523657116296	family				Juss.	Cannaceae							Cactaceae	Cannaceae	0.77777777777778								"'Echinopsis huascha"	http://www.tropicos.org/Name/42000368			Accepted	Cannaceae		Juss.	1655352	family	http://www.tropicos.org/Name/42000368		Cannaceae	7	7	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148020	Cannaceae	0.82523657116296	family												Cactaceae	Cannaceae	0.77777777777778								"'Echinopsis huascha"	http://www.theplantlist.org/tpl1.1/search?q=Cannaceae			Accepted	Cannaceae			1148020	family	http://www.theplantlist.org/tpl1.1/search?q=Cannaceae			8	8	tpl	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148020	Cannaceae	0.82523657116296	family												Cactaceae	Cannaceae	0.77777777777778								"'Echinopsis huascha"	http://plants.usda.gov/java/nameSearch			Accepted	Cannaceae			1148020	family	http://plants.usda.gov/java/nameSearch			9	9	usda	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148020	Cannaceae	0.82523657116296	family												Cactaceae	Cannaceae	0.77777777777778								"'Echinopsis huascha"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4626			Accepted	Cannaceae			1148020	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4626			10	10	ncbi	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1655097	Cistaceae	0.82523657116296	family				Juss.	Cistaceae							Cactaceae	Cistaceae	0.77777777777778								"'Echinopsis huascha"	http://www.tropicos.org/Name/42000112			Accepted	Cistaceae		Juss.	1655097	family	http://www.tropicos.org/Name/42000112		Cistaceae	11	11	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148046	Cistaceae	0.82523657116296	family												Cactaceae	Cistaceae	0.77777777777778								"'Echinopsis huascha"	http://www.theplantlist.org/tpl1.1/search?q=Cistaceae			Accepted	Cistaceae			1148046	family	http://www.theplantlist.org/tpl1.1/search?q=Cistaceae			12	12	tpl	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148046	Cistaceae	0.82523657116296	family												Cactaceae	Cistaceae	0.77777777777778								"'Echinopsis huascha"	http://plants.usda.gov/java/nameSearch			Accepted	Cistaceae			1148046	family	http://plants.usda.gov/java/nameSearch			13	13	usda	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148046	Cistaceae	0.82523657116296	family												Cactaceae	Cistaceae	0.77777777777778								"'Echinopsis huascha"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=69450			Accepted	Cistaceae			1148046	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=69450			14	14	ncbi	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1655351	Costaceae	0.82523657116296	family				Nakai	Costaceae							Cactaceae	Costaceae	0.77777777777778								"'Echinopsis huascha"	http://www.tropicos.org/Name/42000367			Accepted	Costaceae		Nakai	1655351	family	http://www.tropicos.org/Name/42000367		Costaceae	15	15	tropicos	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148065	Costaceae	0.82523657116296	family												Cactaceae	Costaceae	0.77777777777778								"'Echinopsis huascha"	http://www.theplantlist.org/tpl1.1/search?q=Costaceae			Accepted	Costaceae			1148065	family	http://www.theplantlist.org/tpl1.1/search?q=Costaceae			16	16	tpl	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148065	Costaceae	0.82523657116296	family												Cactaceae	Costaceae	0.77777777777778								"'Echinopsis huascha"	http://plants.usda.gov/java/nameSearch			Accepted	Costaceae			1148065	family	http://plants.usda.gov/java/nameSearch			17	17	usda	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1148065	Costaceae	0.82523657116296	family												Cactaceae	Costaceae	0.77777777777778								"'Echinopsis huascha"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4630			Accepted	Costaceae			1148065	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4630			18	18	ncbi	0
69	"'Cactaceae Echinopsis huascha'"	0.72523657116296	1896199	Callaceae	0.82523657116296	family				"Rchb. ex Bartl."	Callaceae							Cactaceae	Callaceae	0.77777777777778								"'Echinopsis huascha"	http://www.tropicos.org/Name/100353424			"No opinion"									19	19	tropicos	0
70	"'Orchidaceae Habenaria mairei'"	0.9	1655372	Orchidaceae	1	family				Juss.	Orchidaceae							Orchidaceae	Orchidaceae	1								"'Habenaria mairei"	http://www.tropicos.org/Name/42000388		Y	Accepted	Orchidaceae		Juss.	1655372	family	http://www.tropicos.org/Name/42000388		Orchidaceae	1	1	tropicos	0
70	"'Orchidaceae Habenaria mairei'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Habenaria mairei"	http://www.theplantlist.org/tpl1.1/search?q=Orchidaceae		Y	Accepted	Orchidaceae			1148339	family	http://www.theplantlist.org/tpl1.1/search?q=Orchidaceae			2	2	tpl	0
70	"'Orchidaceae Habenaria mairei'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Habenaria mairei"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Orchidaceae			1148339	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
70	"'Orchidaceae Habenaria mairei'"	0.9	1148339	Orchidaceae	1	family												Orchidaceae	Orchidaceae	1								"'Habenaria mairei"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4747		Y	Accepted	Orchidaceae			1148339	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=4747			4	4	ncbi	0
71	"'Dumontiaceae Neodilsea Tokida'"	0.9	1903880	Dumontiaceae	1	family					Dumontiaceae							Dumontiaceae	Dumontiaceae	1								"'Neodilsea Tokida"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=31415		Y	Accepted	Dumontiaceae			1903880	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=31415		Dumontiaceae	1	1	ncbi	0
71	"'Dumontiaceae Neodilsea Tokida'"	0.9	1903880	Dumontiaceae	1	family					Dumontiaceae							Dumontiaceae	Dumontiaceae	1								"'Neodilsea Tokida"	http://www.tropicos.org/Name/100370844		Y	"No opinion"									2	2	tropicos	0
71	"'Dumontiaceae Neodilsea Tokida'"	0.80498550860639	1897042	Dulongiaceae	0.90498550860639	family				"ex J. Agardh"	Dulongiaceae							Dumontiaceae	Dulongiaceae	0.83333333333333								"'Neodilsea Tokida"	http://www.tropicos.org/Name/100354526			"No opinion"									3	3	tropicos	0
72	"'PAPAVERACEAE ARGEMONE INTERMEDIA SWEET'"	0.9	1655022	Papaveraceae	1	family				Juss.	Papaveraceae							Papaveraceae	Papaveraceae	1								"'ARGEMONE INTERMEDIA SWEET"	http://www.tropicos.org/Name/42000037		Y	Accepted	Papaveraceae		Juss.	1655022	family	http://www.tropicos.org/Name/42000037		Papaveraceae	1	1	tropicos	0
72	"'PAPAVERACEAE ARGEMONE INTERMEDIA SWEET'"	0.9	1148350	Papaveraceae	1	family												Papaveraceae	Papaveraceae	1								"'ARGEMONE INTERMEDIA SWEET"	http://www.theplantlist.org/tpl1.1/search?q=Papaveraceae		Y	Accepted	Papaveraceae			1148350	family	http://www.theplantlist.org/tpl1.1/search?q=Papaveraceae			2	2	tpl	0
72	"'PAPAVERACEAE ARGEMONE INTERMEDIA SWEET'"	0.9	1148350	Papaveraceae	1	family												Papaveraceae	Papaveraceae	1								"'ARGEMONE INTERMEDIA SWEET"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Papaveraceae			1148350	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
72	"'PAPAVERACEAE ARGEMONE INTERMEDIA SWEET'"	0.9	1148350	Papaveraceae	1	family												Papaveraceae	Papaveraceae	1								"'ARGEMONE INTERMEDIA SWEET"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3465		Y	Accepted	Papaveraceae			1148350	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3465			4	4	ncbi	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.9	1655169	Fabaceae	1	family				Lindl.	Fabaceae							Fabaceae	Fabaceae	1								"'Acacia multipinnata Ducke"	http://www.tropicos.org/Name/42000184		Y	Accepted	Fabaceae		Lindl.	1655169	family	http://www.tropicos.org/Name/42000184		Fabaceae	1	1	tropicos	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Acacia multipinnata Ducke"	http://www.ildis.org		Y	Accepted	Fabaceae			1362641	family	http://www.ildis.org			2	2	ildis	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Acacia multipinnata Ducke"	http://plants.usda.gov/java/nameSearch		Y	Accepted	Fabaceae			1362641	family	http://plants.usda.gov/java/nameSearch			3	3	usda	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.9	1362641	Fabaceae	1	family												Fabaceae	Fabaceae	1								"'Acacia multipinnata Ducke"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803		Y	Accepted	Fabaceae			1362641	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3803			4	4	ncbi	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.84341268848788	1655047	Fagaceae	0.94341268848788	family				Dumort.	Fagaceae							Fabaceae	Fagaceae	0.875								"'Acacia multipinnata Ducke"	http://www.tropicos.org/Name/42000062			Accepted	Fagaceae		Dumort.	1655047	family	http://www.tropicos.org/Name/42000062		Fagaceae	5	5	tropicos	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Acacia multipinnata Ducke"	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			Accepted	Fagaceae			1148141	family	http://www.theplantlist.org/tpl1.1/search?q=Fagaceae			6	6	tpl	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Acacia multipinnata Ducke"	http://plants.usda.gov/java/nameSearch			Accepted	Fagaceae			1148141	family	http://plants.usda.gov/java/nameSearch			7	7	usda	0
73	"'Fabaceae Acacia multipinnata Ducke'"	0.84341268848788	1148141	Fagaceae	0.94341268848788	family												Fabaceae	Fagaceae	0.875								"'Acacia multipinnata Ducke"	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			Accepted	Fagaceae			1148141	family	http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?mode=Info&id=3503			8	8	ncbi	0
